Ticker,CIK,Title,CEO,Median,Ratio
BSX-PA,885725,BOSTON SCIENTIFIC CORP,13057680.0,63696,205:1
OCFCP,1004702,OCEANFIRST FINANCIAL CORP,1997436.0,71337,28:1
DCOMP,846617,"Dime Community Bancshares, Inc. /NY/",1638392.0999999999,61363,26.7:1
UZE,821130,UNITED STATES CELLULAR CORP,172680.5,59545,2.9:1
UZF,821130,UNITED STATES CELLULAR CORP,172680.5,59545,2.9:1
PARAP,813828,Paramount Global,69409130.0,116654,595:1
PARAA,813828,Paramount Global,69409130.0,116654,595:1
UZD,821130,UNITED STATES CELLULAR CORP,172680.5,59545,2.9:1
RILYZ,1464790,"B. Riley Financial, Inc.",2313271.0,100577,23:1
RILYO,1464790,"B. Riley Financial, Inc.",2313271.0,100577,23:1
RILYM,1464790,"B. Riley Financial, Inc.",2313271.0,100577,23:1
RILYP,1464790,"B. Riley Financial, Inc.",2313271.0,100577,23:1
RILYL,1464790,"B. Riley Financial, Inc.",2313271.0,100577,23:1
RILYN,1464790,"B. Riley Financial, Inc.",2313271.0,100577,23:1
RILYG,1464790,"B. Riley Financial, Inc.",2313271.0,100577,23:1
RILYT,1464790,"B. Riley Financial, Inc.",2313271.0,100577,23:1
RILYK,1464790,"B. Riley Financial, Inc.",2313271.0,100577,23:1
BWSN,1630805,"Babcock & Wilcox Enterprises, Inc.",6467400.0,64674,100:1
BWNB,1630805,"Babcock & Wilcox Enterprises, Inc.",6467400.0,64674,100:1
BW-PA,1630805,"Babcock & Wilcox Enterprises, Inc.",6467400.0,64674,100:1
SCE-PL,92103,SOUTHERN CALIFORNIA EDISON Co,6467400.0,64674,100:1
SCE-PG,92103,SOUTHERN CALIFORNIA EDISON Co,6467400.0,64674,100:1
SCE-PJ,92103,SOUTHERN CALIFORNIA EDISON Co,6467400.0,64674,100:1
SCE-PH,92103,SOUTHERN CALIFORNIA EDISON Co,6467400.0,64674,100:1
SCE-PK,92103,SOUTHERN CALIFORNIA EDISON Co,6467400.0,64674,100:1
TFC-PO,92230,TRUIST FINANCIAL CORP,12682500.0,84550,150:1
TFC-PR,92230,TRUIST FINANCIAL CORP,12682500.0,84550,150:1
TFC-PI,92230,TRUIST FINANCIAL CORP,12682500.0,84550,150:1
BOH-PA,46195,BANK OF HAWAII CORP,4678920.0,57060,82:1
FULTP,700564,FULTON FINANCIAL CORP,3175599.0,47397,67:1
CFG-PE,759944,CITIZENS FINANCIAL GROUP INC/RI,8543290.0,55118,155:1
NEE-PP,753308,NEXTERA ENERGY INC,18810025.0,121355,155:1
NEE-PN,753308,NEXTERA ENERGY INC,18810025.0,121355,155:1
NEE-PQ,753308,NEXTERA ENERGY INC,18810025.0,121355,155:1
NEE-PR,753308,NEXTERA ENERGY INC,18810025.0,121355,155:1
PCGU,1004980,PG&E Corp,8556043.0,140263,61:1
MDV-PA,1645873,MODIV INC.,8556043.0,140263,61:1
TRTN-PB,1660734,Triton International Ltd,2706039.0,128859,21:1
TRTN-PC,1660734,Triton International Ltd,2706039.0,128859,21:1
TRTN-PE,1660734,Triton International Ltd,2706039.0,128859,21:1
TRTN-PD,1660734,Triton International Ltd,2706039.0,128859,21:1
MHNC,1412100,"Maiden Holdings, Ltd.",1516680.0,151668,10:1
INBKZ,1562463,First Internet Bancorp,1494624.0,62276,24:1
ATH-PB,1527469,Athene Holding Ltd,4069829.0,83914,48.5:1
ATHLL,1527469,Athene Holding Ltd,4069829.0,83914,48.5:1
ATH-PE,1527469,Athene Holding Ltd,4069829.0,83914,48.5:1
ATH-PD,1527469,Athene Holding Ltd,4069829.0,83914,48.5:1
ATH-PC,1527469,Athene Holding Ltd,4069829.0,83914,48.5:1
LBRDP,1611983,Liberty Broadband Corp,error,,0:1
SFB,720672,STIFEL FINANCIAL CORP,error,,
SF-PC,720672,STIFEL FINANCIAL CORP,error,,
SF-PD,720672,STIFEL FINANCIAL CORP,error,,
FRMEP,712534,FIRST MERCHANTS CORP,error,,
AESC,874761,AES CORP,9353510.0,49229,190:1
IPWLK,874761,AES CORP,9353510.0,49229,190:1
IPWLP,874761,AES CORP,9353510.0,49229,190:1
FIISO,862831,FINANCIAL INSTITUTIONS INC,1189330.0,51710,23:1
TDS-PU,1051512,TELEPHONE & DATA SYSTEMS INC /DE/,5704964.100000001,59613,95.7:1
TDS-PV,1051512,TELEPHONE & DATA SYSTEMS INC /DE/,5704964.100000001,59613,95.7:1
ABR-PD,1253986,ARBOR REALTY TRUST INC,error,,118:1
ABR-PE,1253986,ARBOR REALTY TRUST INC,error,,118:1
ABR-PF,1253986,ARBOR REALTY TRUST INC,error,,118:1
ZSANQ,1587221,Zosano Pharma Corp,error,,118:1
BDVC,1490927,Franklin BSP Lending Corp,error,,118:1
INN-PF,1497645,"Summit Hotel Properties, Inc.",3623169.0,109793,33:1
PRH,1137774,PRUDENTIAL FINANCIAL INC,27085956.0,101067,268:1
PFH,1137774,PRUDENTIAL FINANCIAL INC,27085956.0,101067,268:1
PRS,1137774,PRUDENTIAL FINANCIAL INC,27085956.0,101067,268:1
AMBC-WT,874501,AMBAC FINANCIAL GROUP INC,2351627.6,239962,9.8:1
ONBPO,707179,OLD NATIONAL BANCORP /IN/,2624994.0,48611,54:1
ONBPP,707179,OLD NATIONAL BANCORP /IN/,2624994.0,48611,54:1
AGNCP,1423689,AGNC Investment Corp.,error,213019,
AGNCL,1423689,AGNC Investment Corp.,error,213019,
AGNCO,1423689,AGNC Investment Corp.,error,213019,
FGFPP,1591890,"FG Financial Group, Inc.",error,213019,
GPMT-PA,1703644,Granite Point Mortgage Trust Inc.,error,,
PACWP,1102112,PACWEST BANCORP,5624114.0,83942,67:1
WCC-PA,929008,WESCO INTERNATIONAL INC,6956506.0,61562,113:1
LGNDZ,886163,LIGAND PHARMACEUTICALS INC,5618831.0,244297,23:1
LGNYZ,886163,LIGAND PHARMACEUTICALS INC,5618831.0,244297,23:1
LGNZZ,886163,LIGAND PHARMACEUTICALS INC,5618831.0,244297,23:1
HWM-P,4281,Howmet Aerospace Inc.,5015328.0,52243,96:1
SJIV,91928,SOUTH JERSEY INDUSTRIES INC,8325664.0,157088,53:1
SJIJ,91928,SOUTH JERSEY INDUSTRIES INC,8325664.0,157088,53:1
KEY-PL,91576,KEYCORP /NEW/,8127250.0,68875,118:1
NIMC,1111711,NISOURCE INC.,5365506.0,105206,51:1
RF-PE,1281761,REGIONS FINANCIAL CORP,663108834.0,3282717,202:1
ACR-PC,1332551,ACRES Commercial Realty Corp.,153473.25,124775,1.23:1
ACR-PD,1332551,ACRES Commercial Realty Corp.,153473.25,124775,1.23:1
BKDT,1332349,Brookdale Senior Living Inc.,1309547.0,17939,73:1
RZC,898174,REINSURANCE GROUP OF AMERICA INC,error,,66:1
FOSLL,883569,"Fossil Group, Inc.",error,,0:1
OXY-WT,797468,OCCIDENTAL PETROLEUM CORP /DE/,error,,110:1
SNV-PE,18349,SYNOVUS FINANCIAL CORP,2132400.0,21324,100:1
FHN-PB,36966,FIRST HORIZON CORP,2132400.0,21324,100:1
FHN-PC,36966,FIRST HORIZON CORP,2132400.0,21324,100:1
FHN-PF,36966,FIRST HORIZON CORP,2132400.0,21324,100:1
FHN-PE,36966,FIRST HORIZON CORP,2132400.0,21324,100:1
FHN-PD,36966,FIRST HORIZON CORP,2132400.0,21324,100:1
FCRX,1464963,"First Eagle Alternative Capital BDC, Inc.",2132400.0,21324,100:1
CUBB,1488813,"Customers Bancorp, Inc.",8044403.0,78101,103:1
MET-PF,1099219,METLIFE INC,14758800.0,73794,200:1
PSEC-PA,1287032,PROSPECT CAPITAL CORP,14758800.0,73794,200:1
DLR-PL,1297996,"DIGITAL REALTY TRUST, INC.",error,,76:1
WAL-PA,1212545,WESTERN ALLIANCE BANCORPORATION,5737350.0,83150,69:1
GL-PD,320335,GLOBE LIFE INC.,error,80680,
SCHW-PJ,316709,SCHWAB CHARLES CORP,14330192.0,98152,146:1
CFR-PB,39263,"CULLEN/FROST BANKERS, INC.",4190842.5,52715,79.5:1
AEPPZ,4904,AMERICAN ELECTRIC POWER CO INC,11534568.0,113084,102:1
BHFAM,1685040,"Brighthouse Financial, Inc.",11534568.0,113084,102:1
BHFAN,1685040,"Brighthouse Financial, Inc.",11534568.0,113084,102:1
BHFAO,1685040,"Brighthouse Financial, Inc.",11534568.0,113084,102:1
TCBIO,1077428,TEXAS CAPITAL BANCSHARES INC/TX,3616074.0,91315,39.6:1
MBNKP,1000209,MEDALLION FINANCIAL CORP,1359405.0,79965,17:1
AEL-PA,1039828,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,2709740.0,61585,44:1
AEL-PB,1039828,AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,2709740.0,61585,44:1
SHO-PI,1295810,"Sunstone Hotel Investors, Inc.",5408376.600000001,209627,25.8:1
SHO-PH,1295810,"Sunstone Hotel Investors, Inc.",5408376.600000001,209627,25.8:1
CNOBP,712771,"ConnectOne Bancorp, Inc.",1935150.0,66500,29.1:1
WRB-PF,11544,BERKLEY W R CORP,error,86174,
WRB-PG,11544,BERKLEY W R CORP,error,86174,
WRB-PH,11544,BERKLEY W R CORP,error,86174,
FCNCO,798941,FIRST CITIZENS BANCSHARES INC /DE/,2854028.0,60724,47:1
FCNCP,798941,FIRST CITIZENS BANCSHARES INC /DE/,2854028.0,60724,47:1
PSB-PZ,866368,"PS BUSINESS PARKS, INC./MD",866525.0199999999,73559,11.78:1
AUBAP,883948,Atlantic Union Bankshares Corp,error,,40:1
ALL-PI,899051,ALLSTATE CORP,18761790.0,81573,230:1
NILE-PD,896493,"BitNile Holdings, Inc.",18761790.0,81573,230:1
CLDT-PA,1476045,Chatham Lodging Trust,4029222.4,89938,44.8:1
BBLGW,1419554,Bone Biologics Corp,4029222.4,89938,44.8:1
PNFPP,1115055,PINNACLE FINANCIAL PARTNERS INC,3506922.0,64943,54:1
MGRB,1004434,"AFFILIATED MANAGERS GROUP, INC.",error,157384,
AATRL,1004434,"AFFILIATED MANAGERS GROUP, INC.",error,157384,
MGR,1004434,"AFFILIATED MANAGERS GROUP, INC.",error,157384,
MGRD,1004434,"AFFILIATED MANAGERS GROUP, INC.",error,157384,
SREA,1032208,SEMPRA ENERGY,18032514.0,134571,134:1
STRRP,707388,"STAR EQUITY HOLDINGS, INC.",12000.0,1000,12:1
SYF-PA,1601712,Synchrony Financial,13519962.0,45369,298:1
SABRP,1597033,Sabre Corp,6965600.0,69656,100:1
JPM-PK,19617,JPMORGAN CHASE & CO,28318836.0,77799,364:1
JPM-PM,19617,JPMORGAN CHASE & CO,28318836.0,77799,364:1
CELG-RI,14272,BRISTOL MYERS SQUIBB CO,18637320.0,110280,169:1
BDXB,10795,BECTON DICKINSON & CO,14956002.0,44118,339:1
JPM-PJ,19617,JPMORGAN CHASE & CO,28318836.0,77799,364:1
AMJ,19617,JPMORGAN CHASE & CO,28318836.0,77799,364:1
JPM-PL,19617,JPMORGAN CHASE & CO,28318836.0,77799,364:1
PEB-PH,1474098,Pebblebrook Hotel Trust,3907199.0,134731,29:1
PEB-PG,1474098,Pebblebrook Hotel Trust,3907199.0,134731,29:1
ARGO-PA,1091748,"Argo Group International Holdings, Ltd.",2916791.0,100579,29:1
ARGD,1091748,"Argo Group International Holdings, Ltd.",2916791.0,100579,29:1
HTLFP,920112,HEARTLAND FINANCIAL USA INC,1293107.55,47005,27.51:1
VNO-PN,899689,VORNADO REALTY TRUST,10466803.200000001,61824,169.3:1.0
VNO-PO,899689,VORNADO REALTY TRUST,10466803.200000001,61824,169.3:1.0
UGIC,884614,UGI CORP /PA/,error,51275,
C-PK,831001,CITIGROUP INC,17803881.0,48249,369:1
C-PN,831001,CITIGROUP INC,17803881.0,48249,369:1
BC-PB,14930,BRUNSWICK CORP,1081863040.0,7117520,152:1
BC-PA,14930,BRUNSWICK CORP,1081863040.0,7117520,152:1
BC-PC,14930,BRUNSWICK CORP,1081863040.0,7117520,152:1
NTRSO,73124,NORTHERN TRUST CORP,11834901.0,70029,169:1
GAINN,1321741,GLADSTONE INVESTMENT CORPORATION\DE,11834901.0,70029,169:1
GAINZ,1321741,GLADSTONE INVESTMENT CORPORATION\DE,11834901.0,70029,169:1
MS-PO,895421,MORGAN STANLEY,11834901.0,70029,169:1
MS-PP,895421,MORGAN STANLEY,11834901.0,70029,169:1
MS-PL,895421,MORGAN STANLEY,11834901.0,70029,169:1
WAFDP,936528,WASHINGTON FEDERAL INC,error,43748,
WTFCP,1015328,WINTRUST FINANCIAL CORP,error,52973,
VAL-WT,314808,Valaris Ltd,error,124008,
UCBIO,857855,UNITED COMMUNITY BANKS INC,error,,70:1
HBANP,49196,HUNTINGTON BANCSHARES INC /MD/,error,,145:1
HBANM,49196,HUNTINGTON BANCSHARES INC /MD/,error,,145:1
LNC-PD,59558,LINCOLN NATIONAL CORP,14957481.0,68299,219:1
INPAP,51434,INTERNATIONAL PAPER CO /NEW/,19481230.0,84701,230:1
AP-WT,6176,AMPCO PITTSBURGH CORP,1717646.0,50519,34:1
ODTC,1717452,"Odonate Therapeutics, Inc.",1.4477600000000002,144776,0.00001:1
NEWTZ,1587987,Newtek Business Services Corp.,error,,15:1
NEWTL,1587987,Newtek Business Services Corp.,error,,15:1
DBRG-PI,1679688,"DigitalBridge Group, Inc.",error,,16:1
DBRG-PH,1679688,"DigitalBridge Group, Inc.",error,,16:1
DBRG-PJ,1679688,"DigitalBridge Group, Inc.",error,,16:1
HTZWW,1657853,"HERTZ GLOBAL HOLDINGS, INC",80596880471.0,306452017,263:1
CCNEP,736772,CNB FINANCIAL CORP/PA,1312384.0,41012,32:1
COF-PI,927628,CAPITAL ONE FINANCIAL CORP,16191657.0,62037,261:1
COF-PK,927628,CAPITAL ONE FINANCIAL CORP,16191657.0,62037,261:1
COF-PN,927628,CAPITAL ONE FINANCIAL CORP,16191657.0,62037,261:1
COF-PL,927628,CAPITAL ONE FINANCIAL CORP,16191657.0,62037,261:1
COF-PJ,927628,CAPITAL ONE FINANCIAL CORP,16191657.0,62037,261:1
WLLBW,1255474,Whiting Holdings LLC,6221405.0,117385,53:1
WLLAW,1255474,Whiting Holdings LLC,6221405.0,117385,53:1
APTV-PA,1521332,Aptiv PLC,13802064.0,5464,2526:1
SSPCF,1576018,SiriusPoint Ltd,error,,9.1:1.0
SPNT-PB,1576018,SiriusPoint Ltd,error,,9.1:1.0
QRTEP,1355096,"Qurate Retail, Inc.",error,,1810:1
AAIC-PC,1209028,Arlington Asset Investment Corp.,error,,6.4:1
AAIN,1209028,Arlington Asset Investment Corp.,error,,6.4:1
AAIC-PB,1209028,Arlington Asset Investment Corp.,error,,6.4:1
AIZN,1267238,"ASSURANT, INC.",error,41853,
FCELB,886128,FUELCELL ENERGY INC,error,41853,
CMSC,811156,CMS ENERGY CORP,6856312.399999999,167636,40.9:1
BANFP,760498,BANCFIRST CORP /OK/,563505.0,37567,15:1
CMSD,811156,CMS ENERGY CORP,6856312.399999999,167636,40.9:1
CMS-PC,811156,CMS ENERGY CORP,6856312.399999999,167636,40.9:1
SIVBP,719739,SVB FINANCIAL GROUP,6056544.0,131664,46:1
RJF-PA,720005,RAYMOND JAMES FINANCIAL INC,6056544.0,131664,46:1
RJF-PB,720005,RAYMOND JAMES FINANCIAL INC,6056544.0,131664,46:1
FITBP,35527,FIFTH THIRD BANCORP,8711310.0,60078,145:1
FITBO,35527,FIFTH THIRD BANCORP,8711310.0,60078,145:1
PMT-PC,1464423,PennyMac Mortgage Investment Trust,777280.0,77728,10:1
PSA-PS,1393311,Public Storage,10044759.0,22881,439:1
PSA-PN,1393311,Public Storage,10044759.0,22881,439:1
PSA-PQ,1393311,Public Storage,10044759.0,22881,439:1
PSA-PF,1393311,Public Storage,10044759.0,22881,439:1
PSA-PO,1393311,Public Storage,10044759.0,22881,439:1
PSA-PG,1393311,Public Storage,10044759.0,22881,439:1
PSA-PM,1393311,Public Storage,10044759.0,22881,439:1
PSA-PP,1393311,Public Storage,10044759.0,22881,439:1
PSA-PI,1393311,Public Storage,10044759.0,22881,439:1
PSA-PR,1393311,Public Storage,10044759.0,22881,439:1
PSA-PL,1393311,Public Storage,10044759.0,22881,439:1
NYMTL,1273685,NEW YORK MORTGAGE TRUST INC,2404720.64,234836,10.24:1
NYMTZ,1273685,NEW YORK MORTGAGE TRUST INC,2404720.64,234836,10.24:1
NYMTM,1273685,NEW YORK MORTGAGE TRUST INC,2404720.64,234836,10.24:1
PSA-PJ,1393311,Public Storage,10044759.0,22881,439:1
NWGIW,1080319,"Elys Game Technology, Corp.",10044759.0,22881,439:1
AGM-PF,845877,FEDERAL AGRICULTURAL MORTGAGE CORP,error,,14:1
OGSRW,75208,OVERSEAS SHIPHOLDING GROUP INC,1526800.0,61072,25:1
AGM-PE,845877,FEDERAL AGRICULTURAL MORTGAGE CORP,error,,14:1
AGM-PG,845877,FEDERAL AGRICULTURAL MORTGAGE CORP,error,,14:1
APTS,1481832,PREFERRED APARTMENT COMMUNITIES INC,error,,
ARR-PC,1428205,"Armour Residential REIT, Inc.",error,,
BPOPM,763901,"POPULAR, INC.",error,,83:1
CSR-PC,798359,CENTERSPACE,1685892.0,43228,39:1
WBS-PG,801337,WEBSTER FINANCIAL CORP,error,,99:1
EBGEF,895728,ENBRIDGE INC,error,,30:1
EBBGF,895728,ENBRIDGE INC,error,,30:1
IMBIL,870826,"iMedia Brands, Inc.",2146716.0,27522,78:1
USB-PQ,36104,US BANCORP \DE\,11945145.0,58269,205:1
USB-PR,36104,US BANCORP \DE\,11945145.0,58269,205:1
USB-PS,36104,US BANCORP \DE\,11945145.0,58269,205:1
WFC-PZ,72971,WELLS FARGO & COMPANY/MN,error,,30:1
DHR-PB,313616,DANAHER CORP /DE/,14770808.0,67756,218:1
WFC-PD,72971,WELLS FARGO & COMPANY/MN,error,,30:1
WFC-PA,72971,WELLS FARGO & COMPANY/MN,error,,30:1
WFCNP,72971,WELLS FARGO & COMPANY/MN,error,,30:1
DDT,28917,"DILLARD'S, INC.",4797940.0,22316,215:1
AFGB,1042046,AMERICAN FINANCIAL GROUP INC,9715189.0,64339,151:1
AFGE,1042046,AMERICAN FINANCIAL GROUP INC,9715189.0,64339,151:1
AFGD,1042046,AMERICAN FINANCIAL GROUP INC,9715189.0,64339,151:1
DTB,936340,DTE ENERGY CO,error,,91:1
DTG,936340,DTE ENERGY CO,error,,91:1
GRBK-PA,1373670,"Green Brick Partners, Inc.",3194302.0,103042,31:1
CODI-PC,1345126,Compass Diversified Holdings,error,,
AHL-PE,1267395,ASPEN INSURANCE HOLDINGS LTD,error,,
WSBCP,203596,WESBANCO INC,1596688.2899999998,73209,21.81:1
LTSA,1029730,LADENBURG THALMANN FINANCIAL SERVICES INC.,2377830.0,60970,39:1
LTSH,1029730,LADENBURG THALMANN FINANCIAL SERVICES INC.,2377830.0,60970,39:1
EFSCP,1025835,ENTERPRISE FINANCIAL SERVICES CORP,error,,16:1
LTSK,1029730,LADENBURG THALMANN FINANCIAL SERVICES INC.,2377830.0,60970,39:1
CHKEW,895126,CHESAPEAKE ENERGY CORP,14845125.0,118761,125:1
CHKEZ,895126,CHESAPEAKE ENERGY CORP,14845125.0,118761,125:1
CHKEL,895126,CHESAPEAKE ENERGY CORP,14845125.0,118761,125:1
UHALB,4457,AMERCO /NV/,934973.0,15847,59:1
FRGAP,1528930,"Franchise Group, Inc.",934973.0,15847,59:1
REXR-PC,1571283,"Rexford Industrial Realty, Inc.",error,,
EPR-PE,1045450,EPR PROPERTIES,error,,25.9:1
EPR-PC,1045450,EPR PROPERTIES,error,,25.9:1
SRCU,1126956,SPIRE INC,error,,45:1
FLRAP,1124198,FLUOR CORP,error,,152:1
ZVOI,1305323,Zovio Inc,99989728.0,746192,134:1
SOJE,92122,SOUTHERN CO,15732000.0,138000,114:1
SOJD,92122,SOUTHERN CO,15732000.0,138000,114:1
NYCB-PU,910073,NEW YORK COMMUNITY BANCORP INC,7680736.0,68578,112:1
HWCPZ,750577,HANCOCK WHITNEY CORP,3551176.0,58216,61:1
ASB-PF,7789,ASSOCIATED BANC-CORP,4751298.0,58658,81:1
F-PD,37996,FORD MOTOR CO,25018155.0,87783,285:1
F-PB,37996,FORD MOTOR CO,25018155.0,87783,285:1
F-PC,37996,FORD MOTOR CO,25018155.0,87783,285:1
GE-WI,40545,GENERAL ELECTRIC CO,8982127.0,57211,157:1
EP-PC,1506307,"KINDER MORGAN, INC.",384603.9,103947,3.7:1
COWNL,1466538,COWEN INC.,error,,17:1
DRH-PA,1298946,DiamondRock Hospitality Co,error,,25.5:1
ACGLN,947484,ARCH CAPITAL GROUP LTD.,12848368.0,123542,104:1
NLY-PI,1043219,ANNALY CAPITAL MANAGEMENT INC,error,229408,
DX-PC,826675,DYNEX CAPITAL INC,error,,11.7:1
SNCRL,1131554,SYNCHRONOSS TECHNOLOGIES INC,10835536.0,74216,146:1
CNO-PA,1224608,"CNO Financial Group, Inc.",error,59021,
GAMI,1060349,"GAMCO INVESTORS, INC. ET AL",69428030.0,215615,322:1
